OrderID;ProductID;Quantity;UnitPrice;Discount
610c10ef-6b08-4ab8-8b13-57ef41b66b52;abe02cbf-d47f-43de-8f76-413493e936ad;1;492;50
f67dc151-d1d1-41bc-95eb-cc879a8d881d;30354d6b-b511-4120-8e62-7eb74772fb3e;10;391;21
1b6f6742-a30b-4649-9fde-d77cd0c4c212;e00cb2f3-cb8f-4618-96a6-f650856ac660;2;514;70
f5271254-b829-4774-a0f7-bb88dba65de1;e6717d9a-18ce-417e-acfc-f05fb0649e2a;1;289;60
c25fe247-2ce0-469d-a410-2eae2ad8efd9;5e12bbaf-c213-485a-9d68-a9c8ee949bee;6;531;57
023084e3-ea47-4407-a412-09cc85574212;0628599d-2f51-46a8-ab5e-7e54a383ca44;9;347;47
8b4d9ba2-5ed0-4f05-a19f-0d69b7658802;9c85d0e7-277d-4ed1-ba08-08b838ec0a48;5;160;87
59b21d6d-c0f7-44b9-ba19-230f07945865;bbe2f72f-05b3-4281-b08e-03b296169fc2;9;452;48
baca0735-9e3c-43bf-8fde-bc2dac44c7ca;8ee217fe-c1f6-4ca5-82e0-86647612f2c9;4;471;45
51dbd5cb-5395-49a1-9dcc-aad6bef975e5;0d5eb025-1830-4bc1-9783-ea5680bf774b;8;202;40
2dc820ba-f7cc-4222-80c3-ab60cc204efa;2391ab4e-9e41-4a92-b97e-85584fc15d45;4;335;74
4da9d871-53d6-4166-a378-facaad26e8ed;27eb6a89-cdf0-4e58-bab1-3dc13f6ab071;8;266;83
0b7909f7-32ea-4320-b449-7075b51f6102;3bfb746e-f1e6-4946-a314-7d9119fd950d;5;684;87
1e90b78b-c5f5-4bdb-bd95-687b076e110b;e3ae8558-19e4-4d01-959d-2f46e485bded;10;839;92
f1458cc7-ad6f-4c78-9fc7-1c0c950cadb9;be3b9da0-4490-4de5-b711-90c9fa87a214;4;167;74
e8d66167-bcc2-433e-bdfc-fa7aebf3ef74;e4c3f640-fa46-4510-8f45-32df79fcaec4;2;819;72
004cee1f-cf4b-4f90-a54d-68a3a2f85174;2b290c09-f79f-45a4-bef8-9ab381037d6f;2;740;96
323fc648-18af-4338-910b-33b3fbc94c75;0ae6c948-b083-477e-aaf3-08c17db23116;2;401;51
52b455ae-4db7-4453-bd08-a2bfc083f72c;f0f8fa16-6143-4873-9c42-0d01ca73c906;7;233;16
c741def4-f7ca-4a30-a7f7-7864966a5257;f54373ef-e8d6-44b8-8c93-5b88c90df8a5;4;287;22
665ff973-201a-4c7e-9f71-96b77a40d4e7;ddd1be86-d3d8-4773-a0d8-66de901f7d85;5;350;80
e2090045-01aa-44dd-8d5c-139557bc5711;c451421b-af94-4ff5-8cbb-f2b436641ea4;2;561;20
2707130a-b6d7-4145-88ef-1d72af6a4c01;1d0f20d7-1e8e-4087-83fe-854d19bd5689;2;454;89
3d1cc0fc-b4c1-470c-8d9b-20ef63d0c958;e705f284-1826-4fd0-a22e-51e710ed0cf6;3;570;25
2010d0d6-8dc7-4742-a666-d7bc2d0c6fa9;258c35a5-97cd-4813-895c-d0cf37509c2b;1;60;20
006f8f35-c056-4ef2-91dc-e224734c6cbc;a2348479-f86b-4bcc-8b81-179cd722c6f2;3;400;68
744d38ec-7ce2-467e-8ec8-e56b67371308;0ff68986-6dde-4494-bd75-88bac4160a7e;4;343;59
741c521e-9cf7-45d2-9793-88152db4992e;709df9b9-618c-4e03-8849-411c3b828ec6;2;922;3
13e5075e-a93f-43c9-b3d1-5c312a1e7d81;f7ea0199-dd55-4019-b627-6edb04d2190a;3;348;61
c6061c46-988a-4d9e-97a2-9394aa3a804b;68cd0831-876c-4c49-8762-b35e1488bdf9;5;553;55
d4d484c1-caf0-44a8-9ade-537bc8c61a16;8ee217fe-c1f6-4ca5-82e0-86647612f2c9;9;172;28
0ae5e5d5-94ee-46ae-9213-90fc933ebc6a;e5135567-da0b-41ba-a39e-9eb1f0f380fb;4;471;57
aa5176ab-7b7b-46c9-ba3e-2edca41decf8;089d2e9f-0785-4cb7-85dd-b002fee30c9d;2;255;50
17f3348e-85b9-4d63-9000-2d44706527d8;42087bf5-9548-4896-b17a-f587d3754123;4;625;15
f4209d41-31cd-4b85-9c33-d0a134b91cc0;11c83d33-0898-4711-84f5-0da2e020c8c5;6;685;87
34f52b4f-193b-488f-b441-4205c340fad8;ddd1be86-d3d8-4773-a0d8-66de901f7d85;7;625;3
80a429af-9c32-4aff-b638-b666bb967559;6d1f98b7-258b-4124-b1ab-f92d9be553d2;4;389;61
e020a3bb-534f-48b9-9484-e3475774e6ca;ef8b3541-8616-4339-a9ce-6b65ed2b0ee2;5;545;55
47e0926d-511a-4f55-94e0-7669f337534d;53a9f101-f661-4ac5-beeb-ebf03b07b81d;8;807;35
35121516-b83f-45b4-bc96-89397f21d833;be3b9da0-4490-4de5-b711-90c9fa87a214;10;559;6
c97935de-8dd8-45bf-adfd-1c7543707b5a;7fcd3144-18c8-490b-bb78-c32e87776e8e;3;29;62
e798fa89-39bf-4521-b570-16451089f317;95c53e28-f430-4b82-9ace-8be92ac29bc9;8;679;57
4d43a838-231f-4662-b585-6216f5e03ff3;c2f06c05-0626-4ff4-9797-1fe87a61f517;4;922;54
7fd6ea9b-ee41-45f3-84e2-302c5676d949;e4c3f640-fa46-4510-8f45-32df79fcaec4;10;133;27
a129797e-fc22-4c0c-9a94-4225353cfbd5;6d26d138-47e1-4082-a20f-8ea8424ac57e;5;883;28
59ee1307-354c-4d46-874c-51e71689cec5;6d478814-944f-4314-a468-86d314bc28ac;2;599;29
d7536cf8-91e2-4bee-a615-1acdfa64946f;b9d4c4b1-d499-4469-a1ae-219c9d587044;2;612;63
609e4306-b74b-4f6a-a327-78ef112022c5;9adc472b-0a0f-4b4b-a273-fb9d3388f355;8;466;11
efd41837-1444-46d3-a4d7-e6b9ae19a55a;6d26d138-47e1-4082-a20f-8ea8424ac57e;9;723;91
1a0a7913-285f-441f-8d16-505d136873f1;ab15db7b-7776-4d2b-89c7-e01275014318;3;25;6
13b46705-42cc-418e-a093-3563fa216b77;66cdd338-708b-483e-bc47-1f7e6bda7058;10;373;36
2bdf356a-007b-439e-93e6-33c6662600e5;c87bec59-4106-4fa2-b666-9eede116a80b;3;304;48
9bd6d35f-7d92-4e80-93e4-ab2bc57e8c61;b1a2946f-475d-461f-9059-449bd4cc6c86;1;851;87
e72b8d91-8c9e-44e2-969b-1cdfce10174e;b8a25bfc-ec75-42ad-8979-50581b4e4c7c;10;32;29
3f6f3e0e-86a8-4e1d-9c5f-b5be122318de;a56657aa-5438-46cd-9192-b1b0ef727b7a;2;961;18
59af47d4-25f5-486d-b482-ab316207176a;f6f8e008-7677-4755-8030-a8227ae3e7ea;4;22;92
41efc563-51a9-4b1b-9723-2edfef72d084;42087bf5-9548-4896-b17a-f587d3754123;6;363;83
ad092e73-e551-4358-b84f-e3cacfa85c08;6a0182af-8efc-46e7-a54b-bbca1aabedc8;4;382;35
54af37f5-9e8d-4419-a53d-59b635c03ea3;46678d62-8c3f-4827-a27b-f7565f4c3e61;6;939;28
a1a575ce-c7a0-419d-9b4d-5249ba1c50ec;f021a3ab-79f8-4a70-9ac5-e794e73462fe;4;634;8
f603f699-a4a1-4e75-9a93-42a408f65c3a;f34f6d06-fab3-4841-b311-2e853b2f4575;5;748;32
d8abfbe1-63e7-4ed6-8453-bb59c43400f5;690b2ad1-5c12-4559-80c5-0ec585e9b801;6;393;72
4703539f-72f7-4370-97c7-ffa3a857aee6;574d9b9b-794c-40c9-a892-462dc6c4b106;2;95;77
4d9098f7-deab-4552-bdf2-b672bc7d5bc7;a01bde5b-2c7a-4aba-9a2b-abf2c9f97751;5;829;26
f4a71fab-94a2-4c12-a510-f6b4544af983;2827710f-0130-4156-8d19-6b3a3cfbbf98;3;635;75
f416441d-12f0-4452-b853-04f2c9ca536c;251aad65-afe5-40ec-add5-f9c9b549a6f0;8;112;83
c8cc35f6-f34a-436e-aeac-5ebc5c0eaab9;a17f0521-7383-4f63-9620-f935acdec4e7;5;211;31
763b7eb1-fae4-466a-bd5d-1c9f746fc58f;02c7c358-da33-4586-8e32-5e459b7394fc;2;620;46
f57848da-eaed-4779-b43d-e8483f0a0501;d8ce4513-2a05-4e39-bd66-30523863d3d4;2;672;38
e1829100-2e34-4245-bf68-46cf261f8697;a4048a9a-9136-437f-a2d4-d85c88388639;1;723;17
1b6f6742-a30b-4649-9fde-d77cd0c4c212;e5135567-da0b-41ba-a39e-9eb1f0f380fb;3;799;48
1a0a7913-285f-441f-8d16-505d136873f1;edd4b670-de5f-4d8b-8a35-f04eda2f90ef;9;331;87
08dde188-240e-4c38-a27d-06ffa3e9b849;a6e1bfdd-604b-4632-b6a1-123863a3fce1;1;481;25
6550c073-ff5d-4876-a441-a3400e2daa45;f86a3fa0-8266-4b20-ba2a-ed477fca5dee;4;939;92
9ad70067-a73b-43cd-a795-1c2f5fff049b;9e00b8a8-e88a-4fd1-b5fc-eb6b3fec64b9;9;686;54
00bde197-eafa-4cb3-9bd5-346097128681;c72fe6ae-39b5-4761-8869-ba743760b66e;9;224;10
9140fc7e-8c65-4f6f-808f-7484d92a7444;9b29140e-246a-47aa-af80-f6b80b3fca47;1;892;12
be3108c4-9d9f-409d-87a3-d26b22e1a265;1d0f20d7-1e8e-4087-83fe-854d19bd5689;7;147;18
1f0c54fa-fc34-4588-85c3-98ed532e6923;f00bcbec-2092-4844-879c-7e8ea52f56f6;6;406;42
ddaf7cc2-b04f-4c0e-b972-33457aaa2f5b;a0d5c1fd-a233-49bd-8172-881ad9d3cfce;8;709;21
ad03550c-dd73-4f90-b75c-8e0f0f77d6bb;5e0a227b-2c8f-42a7-9be0-a30de9918098;2;196;16
a52cc7f8-1f2e-40b9-beda-0e0b0d45c1d0;4a861a2a-183f-4445-b5d6-d03c3620529d;9;69;84
54e870c8-2a09-4a10-b7d3-9665ab505886;ffae20c3-cc92-4953-a2ea-711fbe9b70e5;5;151;80
c238e503-7031-4cad-b57e-5738d5e63b9c;ec340887-0c8d-4da0-87ba-898841fbf5b4;5;214;16
6b8bc441-a5fc-406a-bcff-18611ff988c8;3c40255d-9a22-4630-b0a6-3e91eb6575a5;8;699;1
bcaf16fd-abf9-4bab-85e0-a1af3469ba80;d964edfa-75b0-49ab-9168-0c249fa4d22f;2;714;25
bdab0d3b-f5ed-492f-8bae-315acdc76256;3812a751-a562-4541-a5b6-afa280950edd;9;480;69
4da9d871-53d6-4166-a378-facaad26e8ed;d1426f37-0673-4e5d-8c9a-bb6fe2e5d819;1;771;11
ca85eb48-9d13-4e90-9e90-537145886cd1;df089cda-bda8-448e-b495-f65eda39bc2c;5;130;59
a3cf483e-08a2-436e-bac6-d95efd4722aa;4bb18ef6-0b32-4838-b881-2f5fa0038800;3;186;9
ff1ddd99-70f2-41c3-ad3a-280a693deecb;78877c56-7e7d-4390-9003-ba380b11c218;8;248;94
07b78ed9-428a-458b-891d-b102e5b1f241;edc6f014-b5be-4287-b71d-dc942b35953c;10;464;12
52e24eb0-0837-43fd-9d2c-1523f31c2579;51d839a4-bf3d-41ff-a998-bd5b379e8368;10;615;94
d14e3851-5e27-482a-9096-8f19f62ce744;227f5964-63b2-4923-9a65-73ac9e7e8b39;5;882;41
0882e906-a105-4f0e-aaa9-58954e87480f;e49852cc-b9c2-421c-973b-3719246097c4;1;733;81
a5b2cb87-80c5-43e9-8beb-62490f6f61a4;54f7a232-2de5-46a4-a8df-d5e472835ba6;10;826;82
16cce495-bebf-4baf-85c0-4e91e335ecdf;497662c1-bcb6-4b85-8368-1bfb152f54fe;10;572;15
438db8c1-e0b4-4e17-89b4-d40b3901bd34;6f07f7f3-8592-4696-8878-f18bc5a583cb;8;600;51
bdc6a217-f3d8-43f7-bc0e-da82e07b1a3d;cd0260b8-01cc-4326-aff6-ba4ecd15d083;4;311;57
31048a1b-29b2-4592-b69e-ca6df28b690e;e3ae8558-19e4-4d01-959d-2f46e485bded;9;331;0
77ecfe51-6253-488c-994e-234ee7e825be;c2c9911b-df30-456e-8159-046b1df2188e;10;147;40
372d8359-4f79-447d-be39-7d4104c6d29e;2713e7d5-53ea-44d7-a87d-92cb595911b1;2;233;40
f1ac0a62-587f-4e25-9c4e-4962aa639ed1;0628599d-2f51-46a8-ab5e-7e54a383ca44;5;893;28
bfa99743-cc28-4a81-a476-806939fb6f4b;b60ae1a3-31d7-40df-890f-ec51b30cf38e;9;93;54
5153d049-b7ec-4f9d-b59d-b2cc251c7bbb;f021a3ab-79f8-4a70-9ac5-e794e73462fe;3;997;49
6d1f545d-efbb-4da3-bc97-8799ebbb9c41;80ef3b8b-7c57-4a42-8b90-39166c8b8af6;9;970;1
ec083bed-a67c-4adf-9554-cb63179b165a;690b2ad1-5c12-4559-80c5-0ec585e9b801;3;917;29
d8ed28e2-e3de-44d1-bc5e-e07c27a20d74;dc685ac6-2c31-46a4-a684-c536da80ebf2;9;999;48
84741257-391a-4a89-aabe-92f13d4b1ef0;233e2b6e-b9a0-472a-8b66-3a023d4fd117;8;272;62
137c28d6-e74a-41c2-93a6-1de44f4d5b5e;ddd1be86-d3d8-4773-a0d8-66de901f7d85;8;749;77
bd17c8c6-68f6-424b-a2d2-2b8aa6370e08;b3fd705d-e623-4771-bb09-df771bfbcf26;4;990;97
8efb4c26-256e-4c71-8065-4a8f7986aa47;cac0292b-104d-4346-b01b-2e845c398881;1;399;55
2a8a411b-6cdd-4ea1-be11-0c642f0dcc7d;5e0a227b-2c8f-42a7-9be0-a30de9918098;5;365;58
03488120-bea1-42e0-b5cb-a79f96c686e8;9747fd32-5076-46c3-90b4-5f404b86b219;10;190;48
8bb06103-e675-4222-acb4-a58b3b569080;6bff1063-47e4-447b-92c9-4a7c99a7958c;3;33;28
020afd74-3529-4fe1-9147-7a5d81618d20;112f6c70-68af-4ca7-8b08-7176d24b36c7;9;529;69
873ac504-4f46-4c25-a092-56872ba9150c;e0fbcaff-836e-4bfe-8215-c42d9c5c65d7;9;435;29
df85aec0-6775-4a5f-999d-354da22c27c7;e1f4d8dd-8ec4-474c-a48a-8778a9954ffc;4;127;33
0ba5153b-6552-4754-9d4b-a017774dccfb;49ba644a-b75d-4d53-9d21-5ce45a0ff587;4;670;56
b91f3d8e-93ec-4f66-8ce3-ee582a631114;9c85d0e7-277d-4ed1-ba08-08b838ec0a48;1;434;24
2b40e560-4088-4df8-b945-772a80514667;5e12bbaf-c213-485a-9d68-a9c8ee949bee;7;696;51
d3b024c3-1edc-4365-9d3e-2f09cc4b2894;f817c097-4643-4880-8f0f-6e6d336392b7;8;356;53
ac0e8df2-56de-46c1-a94d-7ce1f78ce611;5040cf30-cd96-46c0-9f7e-1a3f2c550ee7;9;621;53
f67dc151-d1d1-41bc-95eb-cc879a8d881d;089d2e9f-0785-4cb7-85dd-b002fee30c9d;2;223;26
4ed9a8b6-020a-41c0-b648-dded59652485;6aab1676-b5bb-4855-9a61-849728260d36;7;982;98
cfdb7c2a-6e62-4d27-be95-e1500270bb63;4b2b0e64-d7dd-4048-a3b8-5bf8136a70ad;3;418;80
7f53b148-aec3-4b3e-bf92-140f57c434b6;a6e1bfdd-604b-4632-b6a1-123863a3fce1;9;936;66
463110fe-d7d0-453a-937c-2891b159b980;227f5964-63b2-4923-9a65-73ac9e7e8b39;7;767;44
b302b2f8-a48f-4696-9e55-f212a06e3c07;4e0b0148-872c-4c04-a238-9d0187ad2504;2;483;40
927bce6a-5872-424a-8c12-b156f66a19f2;f0f8fa16-6143-4873-9c42-0d01ca73c906;6;34;97
4bddef4d-6e87-4ea4-a54b-967aedb70c67;d397d091-afee-47fc-a3b8-bfc5662281b1;10;60;21
208570b1-d9f0-4828-9437-8e3a242e3a8c;6ddc2d05-1a68-4f60-95bd-6544c01d536d;9;31;70
290bffb2-2482-4eb5-80e8-c7275469bfb9;6d1f98b7-258b-4124-b1ab-f92d9be553d2;9;469;73
fbc64704-f2f0-4381-95f8-7d315139404c;5e10e2db-4dad-4c6b-9967-d8497939a268;5;78;98
1d6d5c95-1a1a-45d5-a52e-a5ffba8d8820;258c35a5-97cd-4813-895c-d0cf37509c2b;8;956;48
cca693dc-d20d-4de3-947e-280d5fd9739a;af3cb2ac-3bc3-4622-a007-8992fda05ba6;9;602;4
bd4554ba-fc8c-4980-8cac-e781e922f874;37e9314d-3051-4848-aad9-acba1d43ac76;6;906;46
08b9f17d-6e75-4af6-9ffe-171823a0ba28;f936c999-bcfd-48fa-a24d-5a684e0e1a22;2;202;11
ac3b5e15-3647-4f62-91f8-7aea5c3600fc;4aad519e-3879-43e0-b473-c74f56e0ed9c;1;905;51
5557a322-0d13-4a33-9001-7f5eeba95077;20c63bc1-3c23-410f-ac03-4edf5af4704c;4;865;78
03d43131-4eb4-4160-9f77-6b252d779065;6da7bd1d-2733-4d90-a128-d06fbcfc5fec;4;430;50
8e06715a-2f63-425b-ade1-cff7033fe53f;6949ad52-c4d9-4562-9323-69aef7b63255;10;222;18
9e7960dd-b779-4b49-b17d-fe9e57e388c5;3a2098ef-4fe1-48d6-80a5-df9fed22d11c;1;205;43
8e7f6021-da47-4fcb-8bc5-7b1de61a5c6c;c19d6281-7c7f-49c5-98d4-64cc08cd3882;1;699;70
26351448-2d8a-46f3-9969-822690957883;6e5731fa-bbfe-4885-b07e-576a18555708;5;751;24
c9e4549d-10ef-4771-b8b7-b93ba82a1294;8999e81f-280f-414f-9223-6d330baea513;8;41;82
f264f1d2-bf28-4591-a9d7-cf0313a5161c;05765892-c750-44cc-96e2-31fa53d42cb2;2;699;98
7d531995-0c29-41c1-890e-b0b655de8610;c17e74ee-6ef5-4fda-9f3f-f93fb958a541;1;858;11
90a0d99b-f48f-4add-97ca-453c923b052c;d397d091-afee-47fc-a3b8-bfc5662281b1;7;563;67
937089bb-5e4a-49b4-9c3d-fd520cb7d2c3;71f8b529-64ac-49d9-a3f7-4bb12fd58137;4;769;92
ed24cbd9-91ed-406d-b633-9a68c7b1daf1;31c87c20-89da-459e-b870-b337d371c307;7;992;34
b5762ab4-81af-4b73-b459-111623889106;80ef3b8b-7c57-4a42-8b90-39166c8b8af6;10;835;92
d544c301-a733-4175-9465-98de4f930e91;1759be76-c642-4525-b04d-075e4163c79e;3;97;24
2dbf45e6-2469-45cf-84ac-21c18f319080;6a446279-dcc0-47c3-a274-d4bc9efc951b;3;882;48
ba1286df-052d-43cc-95cc-67040115d6e0;145239de-d250-4d51-b078-eaa3090c0db7;5;819;84
edb9afb3-07d4-4697-88ea-ac99cff8f222;95c53e28-f430-4b82-9ace-8be92ac29bc9;9;115;21
43baeebf-839d-48b6-8aed-f043b89afbe7;30354d6b-b511-4120-8e62-7eb74772fb3e;3;821;56
65b73b46-b41a-4452-a9ae-46fa8a55f0b0;890fe14c-925f-417e-8100-3962a83656d9;9;922;0
b0d5de7f-cd9a-4d26-9044-11e16de7eb8d;e705f284-1826-4fd0-a22e-51e710ed0cf6;10;584;9
d2db6874-3d2d-4f2c-816c-a21487b3c6a5;7e32982d-b129-42cf-8224-1c13179d0851;4;112;56
9581064f-81cc-4b28-8154-0225a2b0fd40;97c6b34d-f70c-45f8-b0e8-578278e7ddd4;8;649;92
e911d85c-1ebd-4351-b8f7-2aea27b98903;dd8d9164-0a54-4e08-805e-95b663045a14;1;103;44
32e255b1-38bf-4238-81cd-3df2ca55fadd;dd10a4a8-e47f-4f6e-b9eb-27e63a21e236;1;915;73
2aa5513b-1559-4bd4-83a3-1939a6b699de;51d839a4-bf3d-41ff-a998-bd5b379e8368;1;449;34
db9ff7f0-9595-4aa8-89b6-2dcb5999c6a3;0d5eb025-1830-4bc1-9783-ea5680bf774b;9;572;65
c5563216-3f3c-4fe1-93c2-0b5548b31c96;da2006f5-114a-449c-b625-251a406a7b99;4;871;14
69f3176d-094f-494d-bd80-f4d19e13d545;b1cd48d2-3b21-4c9d-b831-ddd811cab983;5;915;6
19c2bd8f-4149-4a72-b3a3-6a79d10f22b4;8b0c3dc2-ab3c-498a-9036-a2e3a531fce2;2;898;76
4477191b-3e45-4c69-9807-109306c56923;6d1f98b7-258b-4124-b1ab-f92d9be553d2;8;476;64
5772214b-cc9d-4306-bf85-8b3779307ce3;b2084620-94cb-48f5-920f-4038d927cbee;10;652;71
c3dcf862-ad3a-4ff8-b586-42477fe639a3;74eeaee8-44dc-44f9-bfda-a6f3f872f646;8;875;49
e4c1e2f5-a6d4-43b0-8282-076207456675;886283ae-07ef-46b5-92d0-a573b567a0ec;4;88;81
c9d8701e-b8c5-4bde-9307-3500c6b29f49;e00cb2f3-cb8f-4618-96a6-f650856ac660;8;361;97
0915a034-101a-41c5-9e7c-58edcd7e5743;705ceb3e-4078-4a06-ac8a-8ef6f028c060;3;8;94
60013c6a-0f8e-4245-bbe4-c829fc238631;9b29140e-246a-47aa-af80-f6b80b3fca47;2;10;12
88c97f5c-ef24-4149-add5-cc33e4729699;4bb18ef6-0b32-4838-b881-2f5fa0038800;7;699;22
e38eae17-a268-4aa6-8aca-bbf10743012e;b1780b6f-3904-4f59-96c1-433d34db0450;5;723;18
f62efe1b-ba99-4cb1-a500-7f230fce562f;7dd6f379-87f8-4762-816d-57f130588ba7;3;672;83
50ab08b7-1531-4050-87b2-bc49b56ba95e;800dde56-071e-4e60-b713-a10fcbecfd16;4;877;9
9cc4a876-0208-4227-909f-8630c934e878;112f6c70-68af-4ca7-8b08-7176d24b36c7;5;947;48
ab180ecd-3263-4b27-97b9-a0c786ad6dca;a90edd34-a516-4117-ad2c-b896f578f3e4;4;127;98
07bdf686-1b16-4804-9517-bd37a4226e27;56630e3c-fe5e-4aea-a2c3-ac73292836f6;1;743;77
d87f48eb-593a-4c34-8100-600d88834170;317de63c-5e28-420f-8216-adfcdef82939;2;285;93
e2cbb43e-2a65-4b9b-9f2f-6f5858b36076;83efd3f3-2bcc-4029-a4dd-e8fd973098e6;3;484;18
dded1d96-069c-4038-bbc8-465d19d8d6e9;fda8e577-89d4-4c8a-8ab1-3b13d7c1af19;3;458;18
1bc2f7d6-7516-4410-9ebd-95d6496eb49f;7fcd3144-18c8-490b-bb78-c32e87776e8e;6;111;0
6190c18e-5de9-448c-9222-639ab0498536;6be1b163-c631-4ba9-88ee-4cdec9ebba04;3;6;75
9ad70067-a73b-43cd-a795-1c2f5fff049b;be3e3e17-adc6-4546-ac4d-290b3231017d;6;366;58
d28ff16a-aa98-45fb-9623-2a92fc2c9233;f021a3ab-79f8-4a70-9ac5-e794e73462fe;3;827;13
3e61d004-0123-4d69-b617-ff602a815120;c6758604-a957-46c3-96da-bed51d90552e;5;488;17
456cc482-cd4b-4552-af4d-b8ad498a4ffe;e0eb92d3-e08c-459d-b47a-b08182b90bc2;1;456;86
125f91bd-dbb1-4a6c-93f8-b252481854bd;293f3fe1-ea92-41aa-a978-acfceeae4548;2;378;37
5939ebb7-4828-4ddb-b92b-26483d9b17ec;e20c0926-efc7-4144-82c9-e9d5b37a37d0;6;726;65
81054c16-e645-4d85-a7ea-b7ae3187224b;1759be76-c642-4525-b04d-075e4163c79e;1;789;16
5539a5aa-3426-4591-b7ff-883d24fdf6ab;b59590c7-c1e0-47c5-a99e-eedef51e80fc;6;200;44
bbf997af-530a-4a8b-9007-689d2e194b91;2ed9116b-9b34-4db4-b81d-47d88ac4f180;5;510;10
8e734b7f-7a60-4b69-88e2-0ec0d93846b6;ac15984c-0c62-4a3f-859d-3af51148b9e7;7;326;89
40b4e5fc-8689-454c-9462-e416bddd6918;7c36545c-dedc-4428-a5c0-74033a7ff63b;7;45;52
5081a590-e83e-4aac-93e4-2c603f7a00d7;c19d6281-7c7f-49c5-98d4-64cc08cd3882;5;177;26
8add4759-629e-41a1-a66f-a9c2b024cbc1;37e9314d-3051-4848-aad9-acba1d43ac76;10;406;96
ef78bbf3-e09f-4570-b17a-e65fa7582247;3a2098ef-4fe1-48d6-80a5-df9fed22d11c;6;326;83
d890f2ff-6af1-4bf2-be2b-eff999d1abe6;53a9f101-f661-4ac5-beeb-ebf03b07b81d;9;152;88
19f51c11-8baa-4e25-8f54-6c24ca669591;6d26d138-47e1-4082-a20f-8ea8424ac57e;5;380;17
b5ace7bd-fba5-4974-a5bf-df6ca4264d5e;e2057a75-eeed-4efc-909f-e1855be1a8fb;6;63;48
69e9f7e4-6b8f-4181-af1c-fa6c3037d2cf;4a861a2a-183f-4445-b5d6-d03c3620529d;8;43;50
4a48e303-6d58-4ef8-abc1-d7289b185ed8;8f890fd1-4a11-411a-b0e6-953e93cfae86;1;531;33
8c01890b-eb63-4c4e-a665-84bb04b9fbb4;227f5964-63b2-4923-9a65-73ac9e7e8b39;3;276;95
c785cbd3-3655-4fab-9677-9daca1dec970;2aac88f5-f3a1-4cd3-96b9-e4dad42cf5bb;3;598;22
f95990b8-26f4-4937-bf81-d10d1816d8ac;3233bde0-ced5-42e6-94c3-70502e4fd8c8;5;185;28
c97935de-8dd8-45bf-adfd-1c7543707b5a;775c8a15-5ece-4728-978d-22544a5df522;7;296;45
d6a6ba10-81f1-49a5-af4e-08e7cbf8286c;f86a3fa0-8266-4b20-ba2a-ed477fca5dee;4;445;98
7ad23a50-b95e-43f9-b224-7b86e13032a2;9a01f67e-59a6-41de-9269-af1f80530072;3;113;53
7a9090a8-cbc2-4c1c-a436-a479727af2c3;d840de5c-31c2-41c9-bcde-10e84ea852a7;1;27;90
0fe48235-07a3-421f-88db-c3e588aad720;35daff36-23db-43b5-9b65-3d78ec8e467a;4;295;33
5236912e-5edd-433e-bf0b-0ba23fadf7cc;83ba046e-21b2-4567-a174-d6258471e18c;7;530;15
1351490c-7f48-401e-9b17-e246fef95116;2b3faef0-ce64-475f-8e18-8249eda49f7b;7;199;62
2b564a05-a076-49b5-a144-715f14624601;9d224088-e871-4734-b7c5-422904986cf1;1;295;0
afe20a12-3f5e-4848-93f1-9e1e4508a6be;890fe14c-925f-417e-8100-3962a83656d9;3;599;17
43baeebf-839d-48b6-8aed-f043b89afbe7;5af7af56-f997-43cf-9012-97ad34bc9c9a;4;268;12
42eb79d0-d265-4396-bca3-a3cd40df69ed;0c41f0cc-98c8-4251-9efc-09eaa45b771b;7;717;26
dfc716d0-58c3-4f65-9463-20808feb8f99;e3c8ae5b-97c4-4dc8-83be-814f981d3250;10;38;45
e5810f99-32ae-48f5-b658-24db212851bc;6e1c7d78-8fc0-4c3e-b399-49c46ee89596;1;789;2
e876290e-4584-4eb8-9ae4-a129ae48107b;f7ea0199-dd55-4019-b627-6edb04d2190a;9;383;25
51f44ed7-d23e-4b68-be8f-f58129851370;980eb7e1-d93f-4f5c-af94-07dafca5abac;9;697;77
975bc04d-019b-4e96-9c8f-8e2bb52aea39;2827710f-0130-4156-8d19-6b3a3cfbbf98;1;844;44
89b13486-98ce-4edd-90d5-029cdf26c992;4e05a563-b887-48d1-b7ea-8a884851b047;6;750;95
a9e2d2af-963c-40b8-ae07-9a7ab592a552;96883790-8b93-4f98-881a-0734e987a987;5;9;9
764ef528-3d2c-4513-a9e8-56ca472ae2e2;c72fe6ae-39b5-4761-8869-ba743760b66e;9;203;56
4f62cde3-f17b-4e07-9c5b-e3ba345df73d;3ebbc5de-9941-43d6-8305-e196fe8dfee8;1;938;99
6ee4d724-4c96-46f8-9ded-28afb96aa120;f86a3fa0-8266-4b20-ba2a-ed477fca5dee;7;970;26
593e1c30-89df-4b37-9a82-4f4f37935b02;48464a34-94df-424d-9d58-2f09f4b1083b;5;799;78
f41eb2aa-f61c-4f1e-8d67-3e5167dcefe8;eadf25aa-417c-4a91-b111-796cfdfd0c0c;2;159;90
609bcbc0-6472-4380-9eea-8313b76f77e4;f36e03f0-d34d-4c5e-a9d0-2b28215838fd;9;138;51
8ec0a535-242e-434e-9bec-2b019623b8fb;6d283e54-9fc2-4b15-b854-0ff80eeb21c9;7;560;45
