ProductID;ProductName;Category;SubCategory;PricePerUnit;StockQuantity;SupplierID
1034fbb7-fdce-49e2-9230-98af72d7fa15;Capital Snack;Snacks;Sub-Snacks-4;620;391;d73f6dd9-6879-4e28-ac93-4947246230eb
107f04c9-16a4-466b-a3e4-2017e0288d37;Perhaps Dair;Dairy;Sub-Dairy-4;259;134;b729c046-6b07-4504-b2bf-ee375980d9ca
7440a0ac-5047-4678-9454-2164e8af1dd9;Produce Vegetable;Vegetables;Sub-Vegetables-1;785;212;c97913cb-38f8-4978-a565-28af25b41737
e1f4d8dd-8ec4-474c-a48a-8778a9954ffc;Deal Mea;Meat;Sub-Meat-2;185;401;e81ce4e8-9b74-4d4f-a253-16bcbce45c8b
af3cb2ac-3bc3-4622-a007-8992fda05ba6;Threat Dair;Dairy;Sub-Dairy-1;145;279;c8bf1829-f483-466b-90b9-136e6282b6dd
f021a3ab-79f8-4a70-9ac5-e794e73462fe;Inside Snack;Snacks;Sub-Snacks-3;917;394;2a060808-1388-426e-8b10-47c46d23a9bf
6e29d111-c3ce-4b0b-8ad3-2553d8e1b31f;Method Fruit;Fruits;Sub-Fruits-2;130;210;383a9185-ecf8-41ca-b260-571959d3df6b
63166d1c-176f-46de-bd44-f40fb55c4697;Exist Vegetable;Vegetables;Sub-Vegetables-4;716;384;1ed42886-b391-4bd5-9b46-10be8e18eece
b1780b6f-3904-4f59-96c1-433d34db0450;Theory Fruit;Fruits;Sub-Fruits-2;376;103;0dc465e4-4e4b-4a3a-a311-1a5070024315
0bd75e21-572c-4943-9c5a-2108036fb08d;Challenge Snack;Snacks;Sub-Snacks-1;763;117;9b9807f9-5f77-4c83-a329-f748f5ebecea
176d1258-486b-4c78-8af8-d6a539137aec;Analysis Dair;Dairy;Sub-Dairy-3;417;151;27138a8b-2560-4511-8f6a-516976d2e486
da2006f5-114a-449c-b625-251a406a7b99;Why Snack;Snacks;Sub-Snacks-2;509;207;0a9ab0f8-df35-4ee9-a45d-59fdd71b7139
b60ae1a3-31d7-40df-890f-ec51b30cf38e;Interesting Vegetable;Vegetables;Sub-Vegetables-2;799;455;3167b6bd-d12d-43f0-a61c-b5e084691120
c5c80025-7ba4-4417-b997-0442b1b7a159;Memory Mea;Meat;Sub-Meat-1;893;451;0bb2ea5d-2c71-4896-9960-4f6cf1c89f76
6d7d194c-71d5-490b-8081-2832d240cdf1;Case Snack;Snacks;Sub-Snacks-2;269;469;f01a3703-fc75-44a1-91d8-f0194330957a
5ac10d67-2d4a-43f6-a472-062092ae814a;Than Vegetable;Vegetables;Sub-Vegetables-1;539;331;04e7f3ba-fb08-4d99-8169-e633b56e0c53
b8a25bfc-ec75-42ad-8979-50581b4e4c7c;Treat Baker;Bakery;Sub-Bakery-2;591;254;52e28504-81ba-4ad8-8aea-107b2ecfd42a
c6758604-a957-46c3-96da-bed51d90552e;Pay Mea;Meat;Sub-Meat-4;626;420;bfe27370-3a55-4cef-b661-05e2d0aa260e
0d5eb025-1830-4bc1-9783-ea5680bf774b;Fish Fruit;Fruits;Sub-Fruits-2;978;183;47063a42-9f17-4dc1-be22-59e5b7613ffa
2ed9116b-9b34-4db4-b81d-47d88ac4f180;Control Snack;Snacks;Sub-Snacks-3;193;36;57d7a85a-c091-4bc8-83b5-e924c0d1238c
06f25d10-d589-4647-ba6e-3b405177e73e;During Vegetable;Vegetables;Sub-Vegetables-4;3;329;6b751964-6a49-4ff2-ad49-82ae995898f0
78b2d049-d84b-4974-8b4b-19f6cebbb290;Even Fruit;Fruits;Sub-Fruits-3;428;324;dfd61eba-6113-4a15-bfa1-04501ddf5b0d
2d7ae403-9aca-474f-a165-d3c9116b22df;Control Snack;Snacks;Sub-Snacks-3;664;148;ba4556ce-dc04-4cbf-bf03-1a9340c6d712
e3ae8558-19e4-4d01-959d-2f46e485bded;Sit Snack;Snacks;Sub-Snacks-1;494;147;90302db5-08fb-4581-a23b-028902ef3cae
a7dba5ad-1d75-44da-b049-86fe5266ac10;Quite Snack;Snacks;Sub-Snacks-4;635;148;5353cd9f-b502-4e80-b834-7fed6e239fed
fd35b4cc-4bf6-4862-a58e-d16473007d77;Threat Mea;Meat;Sub-Meat-4;939;240;a6a63cfb-2027-4a5c-8b25-3f3a3b5051ca
709df9b9-618c-4e03-8849-411c3b828ec6;Data Fruit;Fruits;Sub-Fruits-2;200;276;e53731bb-5a0a-44bf-a412-488079556ef1
c82914d0-4c8c-41b9-812b-9a69c3fb397c;Local Fruit;Fruits;Sub-Fruits-2;89;421;24dbc881-71ef-44c4-8883-be4963b42b64
31c87c20-89da-459e-b870-b337d371c307;Land Mea;Meat;Sub-Meat-2;320;364;713d822e-9680-4ac7-a0d9-86cf9c5d8c85
8aba364b-ddfa-4752-9fb9-c4498728919a;Field Fruit;Fruits;Sub-Fruits-3;2;436;5aba0e27-482b-4d3b-9e12-534a44c55378
6949ad52-c4d9-4562-9323-69aef7b63255;Blue Mea;Meat;Sub-Meat-1;349;224;6f1df8d3-83ba-4d13-b214-6ca6bd786e34
a5d072e5-100d-4153-9a09-49d591aef920;Themselves Snack;Snacks;Sub-Snacks-3;20;472;89fdc429-6da2-4170-be77-8491fe3155ab
f8aa9098-747a-4324-b769-501d0f614286;Successful Dair;Dairy;Sub-Dairy-3;178;347;cd795329-1d75-4df1-88bf-4100372e9c1f
8b0c3dc2-ab3c-498a-9036-a2e3a531fce2;Law Dair;Dairy;Sub-Dairy-1;226;101;b7db2083-9833-49f2-9acc-9dac477b93f0
1583c6e6-22d0-4517-8b33-0429634de12c;Start Mea;Meat;Sub-Meat-4;386;11;e127492a-b612-41ac-8fd4-f5e8e1316123
800dde56-071e-4e60-b713-a10fcbecfd16;Simple Baker;Bakery;Sub-Bakery-3;312;196;def99d39-efce-43ed-befb-5aa9b4b793cd
ddd1be86-d3d8-4773-a0d8-66de901f7d85;Ball Dair;Dairy;Sub-Dairy-4;471;136;def1efc4-03f1-43fa-9ae4-c694ca2224f6
290d2f8c-f92a-451a-b9c9-bff2c259a987;Hospital Dair;Dairy;Sub-Dairy-2;836;139;c651f998-bee3-4fa9-b2b3-a30439094a3b
9c85d0e7-277d-4ed1-ba08-08b838ec0a48;Address Fruit;Fruits;Sub-Fruits-4;279;293;1dda4f22-68a8-4147-9936-4a524b1079b0
d0ea39b6-0645-4bb3-b162-d7d9ca0f92bd;Lose Vegetable;Vegetables;Sub-Vegetables-4;210;50;31b43357-c3a4-4a20-a98c-88ba811b886f
7ce25ace-94fb-4b67-9b2d-2622c7c33d12;Way Vegetable;Vegetables;Sub-Vegetables-2;894;386;c3848e31-f833-4fdf-955d-c48bd8d09ef2
8999e81f-280f-414f-9223-6d330baea513;Leave Baker;Bakery;Sub-Bakery-3;360;51;20ac4fad-9207-4e05-97ea-c93d9f0a826e
d840de5c-31c2-41c9-bcde-10e84ea852a7;Big Baker;Bakery;Sub-Bakery-3;476;289;14454569-dc1b-4441-9115-844a615b4a6b
5e12bbaf-c213-485a-9d68-a9c8ee949bee;Buy Dair;Dairy;Sub-Dairy-4;614;37;75245bc5-6fbb-4108-b91e-74c7ffc484a1
0b42e5af-2113-4356-9ec8-60087b32f3cd;Mission Snack;Snacks;Sub-Snacks-1;183;264;bc568c28-6855-4743-b989-540ebca39008
ad81aa1e-b1d6-4bc9-9c2e-64554301f613;Beautiful Fruit;Fruits;Sub-Fruits-2;137;271;6fdac5f6-94fb-4641-b643-a13a756acaaf
b5fb1a79-f64e-42af-8148-888895e330e0;Person Mea;Meat;Sub-Meat-3;925;301;fbbd061d-fd5a-4971-84cb-45ac242b9685
68a35959-4a8d-4b15-b9d1-728acfd859b2;Style Dair;Dairy;Sub-Dairy-1;675;384;897e6939-8e34-45c7-bd7a-7d2add55d6c8
85145165-ad72-4f20-9b7d-794e6965dd89;Position Vegetable;Vegetables;Sub-Vegetables-4;891;164;4d8b5165-4107-471e-b4a5-3c5d5e4326bf
3f8e9db8-40c4-4a3e-8232-8421957a2692;Keep Fruit;Fruits;Sub-Fruits-4;247;10;942d3fe3-0934-4aea-9e53-7c987bcd8ec6
7734fc07-a089-496c-9994-0a34a0c5d46d;Officer Mea;Meat;Sub-Meat-2;648;49;89b1eda5-9b50-4676-9526-36cac8fcce01
bd5f58e3-1f60-4e36-b750-c6d373f4988c;Consumer Vegetable;Vegetables;Sub-Vegetables-3;455;25;4210a66b-0fc8-453f-8cee-52266e9c5861
95e07907-f021-41d7-983e-c72e96ed62e0;Create Snack;Snacks;Sub-Snacks-4;150;490;7404e664-c243-40da-b135-042051d91961
1d05dff4-c0ec-46f9-9ad6-0bf8476d0032;Yeah Dair;Dairy;Sub-Dairy-3;109;59;b565c011-5cc7-47a7-b9c6-192a962a7a7d
1d0f20d7-1e8e-4087-83fe-854d19bd5689;Since Vegetable;Vegetables;Sub-Vegetables-2;16;306;8f93afc7-fea4-4ad0-a23d-1d121be74908
3812a751-a562-4541-a5b6-afa280950edd;Big Mea;Meat;Sub-Meat-1;803;335;79133f18-ad3c-4d4d-b778-acf959d7a2ee
133dd774-ce8e-428f-a145-7d5ede33c199;Blue Fruit;Fruits;Sub-Fruits-2;8;210;0f78d378-5793-4e6d-a19c-67c5306739d7
a17f0521-7383-4f63-9620-f935acdec4e7;Expert Baker;Bakery;Sub-Bakery-3;107;487;8e28284d-6a55-421c-8161-974479e7c78b
2e7be076-9d2c-4f41-8785-0664e6bfdc37;Special Baker;Bakery;Sub-Bakery-3;357;162;db938f32-46b5-4f5f-9c56-3bc7271cb133
67908e23-d178-464f-bea9-0e974b08f8cf;Take Fruit;Fruits;Sub-Fruits-2;738;84;eba03901-afb3-471f-b286-f2138ddca3db
8ee217fe-c1f6-4ca5-82e0-86647612f2c9;Occur Vegetable;Vegetables;Sub-Vegetables-1;525;249;ebe2a2ab-74f0-431b-8e23-5978da6e94d0
2f8aa6ee-ad7b-4e4a-b300-f4a35647665d;Long Baker;Bakery;Sub-Bakery-1;915;50;e2543446-6dc5-4858-b57d-296713f6f89d
fa0e98d1-bda5-4cfc-9079-6de353b52632;Manage Snack;Snacks;Sub-Snacks-3;466;351;89f8df2d-c698-4da8-8718-7baefce1e216
ac41b97c-e7b7-4b05-a1e7-c06cc3d6f832;Strong Dair;Dairy;Sub-Dairy-4;846;191;d00d5049-e32e-4c92-a762-f2eff3e9e55b
eb9ce5ad-14c3-4786-aa1d-527216e10e3d;And Mea;Meat;Sub-Meat-3;593;122;a9eef6cf-7cba-4198-88a8-623a1084e147
0cf943d7-9207-434c-ae3e-f4b305b90e6e;Claim Fruit;Fruits;Sub-Fruits-2;655;467;71f28aaf-5830-4c1d-bb9b-299240d69ef4
1c281ebd-833e-4a68-ab7f-4ce1912d78bc;Sell Fruit;Fruits;Sub-Fruits-4;152;29;1297e15f-28d8-4052-8958-25663a44cff8
20c63bc1-3c23-410f-ac03-4edf5af4704c;Popular Fruit;Fruits;Sub-Fruits-1;84;106;688a9709-82df-4c5b-9b89-0858c40b9aae
e705f284-1826-4fd0-a22e-51e710ed0cf6;Nation Dair;Dairy;Sub-Dairy-3;175;184;565d26eb-7cc8-4a1f-b3e5-9af76ce5be19
f817c097-4643-4880-8f0f-6e6d336392b7;National Dair;Dairy;Sub-Dairy-3;339;18;20d5cc1f-1eb2-4106-a3d4-f7368abcffbb
8bafab49-f89e-4668-8c76-518348c74078;Majority Fruit;Fruits;Sub-Fruits-2;516;484;5f8baddf-f27c-4e4c-8fbf-e5c31d378f3c
92e3866b-ae8d-4d5d-8cc9-c3bb47455ca2;Eat Vegetable;Vegetables;Sub-Vegetables-4;303;297;a685c40d-e0b9-4cfd-b74a-ea145ac345ce
7103476e-3e51-4a94-a0a7-7b108140d577;Market Vegetable;Vegetables;Sub-Vegetables-4;544;131;d5fbf524-c432-4398-8d48-4c611bfde3cf
0c41f0cc-98c8-4251-9efc-09eaa45b771b;Card Fruit;Fruits;Sub-Fruits-4;515;209;78beb1a8-4de9-4aca-8988-7bbf674236e0
80ef3b8b-7c57-4a42-8b90-39166c8b8af6;Through Vegetable;Vegetables;Sub-Vegetables-1;155;297;98449294-b62f-4150-8cb1-9faf54e5b938
04d0f4ba-ccde-47d9-b846-ad470b5048fc;Choose Snack;Snacks;Sub-Snacks-1;575;114;271b1d05-c6d8-4770-9293-8315deda2dd7
2827710f-0130-4156-8d19-6b3a3cfbbf98;Run Vegetable;Vegetables;Sub-Vegetables-4;570;415;019cf8d2-3737-4208-b362-2fa67ab12cc9
574d9b9b-794c-40c9-a892-462dc6c4b106;Above Mea;Meat;Sub-Meat-1;611;382;7af7bb4a-a337-4c68-bf29-18a46e757bd2
e3c8ae5b-97c4-4dc8-83be-814f981d3250;Process Snack;Snacks;Sub-Snacks-2;197;72;897b3e33-2b5f-4c80-92e1-e48d7e64699d
af0e439e-6531-4e5a-9e59-3282652551cb;Of Fruit;Fruits;Sub-Fruits-4;971;203;47d056aa-20cc-4ac8-bb28-9529c20269c4
9ab96d8c-d587-482f-8ff5-4417705fb184;Second Vegetable;Vegetables;Sub-Vegetables-1;58;365;1776095c-f33e-49a3-9b42-fdeb39e40dfb
83ba046e-21b2-4567-a174-d6258471e18c;Let Dair;Dairy;Sub-Dairy-1;390;290;5f360822-f9c9-4b0a-a837-aa4dfe086d9d
c6e0b3f3-303f-49e2-9062-7fc4e1750389;American Snack;Snacks;Sub-Snacks-2;977;27;18c5b12a-1799-416a-917f-0a268e11fdda
1759be76-c642-4525-b04d-075e4163c79e;Wife Fruit;Fruits;Sub-Fruits-1;830;231;6b153504-f044-4af9-a39e-2bf336ef2ee7
6bb9b083-9a81-4186-b5db-78b1c0b31e49;Kid Mea;Meat;Sub-Meat-2;763;80;052cf712-d6ba-4bdb-bd4c-2c424b223e71
11c83d33-0898-4711-84f5-0da2e020c8c5;Available Snack;Snacks;Sub-Snacks-3;10;261;9b30b10a-b5c2-478e-b4f4-f7baf2ea65c8
6d26d138-47e1-4082-a20f-8ea8424ac57e;Society Vegetable;Vegetables;Sub-Vegetables-1;164;252;6968d842-6e78-416c-a84e-e7ceb10ed377
bdb11574-4243-45f0-9cf3-cc4e9273e460;Structure Mea;Meat;Sub-Meat-3;310;237;657256ae-2ab6-4285-be4d-4af31b75881b
ba645ca9-070f-4db7-b4b9-24cc874b9316;At Vegetable;Vegetables;Sub-Vegetables-2;407;275;18dc29aa-3b9f-483b-b1f1-e37aad7f56a0
b64c2266-07d2-4d44-a22d-35d06cc9c970;Create Mea;Meat;Sub-Meat-1;241;140;09656f8e-9eb5-420d-bfb0-0e23906fa85c
064d30f7-40a7-4059-b207-a31372b5d549;Arrive Fruit;Fruits;Sub-Fruits-3;887;32;75589de0-9d5b-4793-b323-098d605af0b5
5c35ca05-42a5-40d5-ab2e-4db74bc0e369;Network Mea;Meat;Sub-Meat-4;340;445;078a9726-db8d-46d1-b1ef-7fccabf4eed1
bacf2057-112c-4c2d-844e-24f76c95900f;Nothing Snack;Snacks;Sub-Snacks-2;669;293;9a86901e-67e5-4bf8-97ba-1de17bd4c182
2ddc2db8-9eef-4622-8860-c9771dbcc6d9;Interview Dair;Dairy;Sub-Dairy-1;580;284;b7e60099-41a5-4588-b019-50d12ff59a85
6e5731fa-bbfe-4885-b07e-576a18555708;Gas Snack;Snacks;Sub-Snacks-3;72;160;2d84184b-beb5-4222-93d0-f4e7740a3201
f6f8e008-7677-4755-8030-a8227ae3e7ea;Reflect Baker;Bakery;Sub-Bakery-4;945;230;3242ce83-8753-449b-a5da-58bfe23e011c
2391ab4e-9e41-4a92-b97e-85584fc15d45;Environment Mea;Meat;Sub-Meat-4;42;341;858be9c9-9530-4b82-a09c-8cdbbc861f58
e21c411d-0adc-46d8-a262-58ed85b65298;Process Baker;Bakery;Sub-Bakery-3;40;265;c2dd477f-ddec-409e-b3d9-229a91af5ee4
35daff36-23db-43b5-9b65-3d78ec8e467a;Subject Snack;Snacks;Sub-Snacks-2;946;381;37c1498d-c33d-49a3-97bf-60895db92cee
7fcd3144-18c8-490b-bb78-c32e87776e8e;Onto Mea;Meat;Sub-Meat-3;597;57;d5d8ba8f-0b93-4f89-865a-7b650bf4993c
bbb7b4eb-0e4b-42f6-b02e-ce03d3924454;Always Snack;Snacks;Sub-Snacks-4;937;190;8f1c48f3-47b9-431e-adb6-bdeb7b825542
63b5f8f4-6e55-42ad-98d4-bd6c3785d184;Sing Fruit;Fruits;Sub-Fruits-1;320;364;19c3ef8e-1b4f-4b51-99cf-e8e3b3494152
dc685ac6-2c31-46a4-a684-c536da80ebf2;Movie Dair;Dairy;Sub-Dairy-1;773;174;490a81b7-fafb-44de-b555-01b268b00359
885ba786-3553-43bd-9fc1-da76732c9a20;Better Dair;Dairy;Sub-Dairy-4;545;376;d2fe8346-9d41-4406-af88-a5c41c93b459
2e5e934b-06ba-4a6c-8fab-c550f50ce889;Sister Dair;Dairy;Sub-Dairy-2;54;248;58319574-f47a-4fc1-972b-2c4846f519f3
2a2948a4-1d57-4068-8844-f1c8b41f1699;Find Mea;Meat;Sub-Meat-3;251;348;6b1526dd-321a-4b82-a5b5-3ec5cecf580c
6cc23125-9cfe-492d-a896-a5e9b52ca05f;Beyond Dair;Dairy;Sub-Dairy-4;726;117;d71da167-181a-4ee0-b1db-ff6e0042ddbb
712f7bc1-3dca-4f98-8f18-bf78e260f36e;Board Fruit;Fruits;Sub-Fruits-1;936;373;82eac052-e89e-4084-995e-10aa98a9db7f
55a3d70a-c3c4-4a51-af63-ca3cc04eb799;Occur Fruit;Fruits;Sub-Fruits-2;129;285;8e77fd77-7e30-44a9-b664-157e2cbe065f
dd42d103-2027-47b5-a24b-da44dbe94f77;Seem Snack;Snacks;Sub-Snacks-2;623;270;f051beda-b6c8-4b14-b587-18c8441b1884
ac15984c-0c62-4a3f-859d-3af51148b9e7;Your Baker;Bakery;Sub-Bakery-4;231;365;06333348-5fde-4b50-b64b-9d465f77b192
37e9314d-3051-4848-aad9-acba1d43ac76;Stuff Vegetable;Vegetables;Sub-Vegetables-3;570;415;f75b5793-3d03-4364-9b8e-f31b724c9183
f01c510c-a8f9-4706-8e27-cc0f225a454a;Total Mea;Meat;Sub-Meat-3;426;156;fb062add-0d09-4dc1-bfdd-9f0d65cc04da
a90edd34-a516-4117-ad2c-b896f578f3e4;Body Vegetable;Vegetables;Sub-Vegetables-4;482;92;048ddfde-05f4-4d73-be65-8fabd711e00f
9e00b8a8-e88a-4fd1-b5fc-eb6b3fec64b9;Even Vegetable;Vegetables;Sub-Vegetables-4;184;290;b2dd8e31-88ea-43de-b929-277c4656c863
c451421b-af94-4ff5-8cbb-f2b436641ea4;Over Vegetable;Vegetables;Sub-Vegetables-4;67;164;b71ae55a-132d-4450-a385-36c330094068
97c6b34d-f70c-45f8-b0e8-578278e7ddd4;Never Vegetable;Vegetables;Sub-Vegetables-2;824;378;2c49fb60-065f-4f1d-978e-f4eaa49915da
8996bb0d-2bfb-4f29-b033-9d96cb59a60a;Prevent Vegetable;Vegetables;Sub-Vegetables-3;396;322;2bbaaa94-d46d-409f-a117-8f6f990bb722
0e57a07e-2df4-4bbe-94b4-96e5893a657a;Cause Vegetable;Vegetables;Sub-Vegetables-3;654;168;8024dd4c-9185-4782-8ad2-f9c7b10dead9
04c600c0-b84f-4de8-a71e-205528c610eb;Word Fruit;Fruits;Sub-Fruits-4;310;295;1cd26290-be3e-4bc7-bed4-c0d0ece13a4b
3dd4e65d-bb45-44e6-9ed5-0ec5d496b20f;Loss Fruit;Fruits;Sub-Fruits-2;122;478;d71b6bae-3bab-4812-bb40-1fce2d5008bd
ab15db7b-7776-4d2b-89c7-e01275014318;Half Fruit;Fruits;Sub-Fruits-1;368;211;585a812d-b187-4ec5-b188-a51994e3dd8d
233e2b6e-b9a0-472a-8b66-3a023d4fd117;Economic Mea;Meat;Sub-Meat-3;406;51;c45440b2-5e14-4edc-8c2f-def8b17e47a0
2443e818-33af-4450-bab6-7caccd87e424;Stand Vegetable;Vegetables;Sub-Vegetables-4;732;63;0b87e7e1-0053-4879-b932-119458cd6d31
5a58fa60-f366-4aee-81ad-68da6c7ec2df;Center Fruit;Fruits;Sub-Fruits-4;252;366;ae7325ea-fe46-4470-924f-fe7021588f14
4aad519e-3879-43e0-b473-c74f56e0ed9c;Thousand Dair;Dairy;Sub-Dairy-2;319;409;1e8f0fe6-ec15-46a3-939c-337bb09d2777
4d29cd55-ec12-4721-a814-041968b76d1f;Feel Dair;Dairy;Sub-Dairy-2;206;101;60c59149-cda9-4883-9232-59ea05abdc16
690b2ad1-5c12-4559-80c5-0ec585e9b801;Military Mea;Meat;Sub-Meat-2;428;387;289f9c4d-3ac3-4dc8-86c0-f249618c8b48
5cd17c82-23ac-46a7-82b6-10623d68e88c;Material Fruit;Fruits;Sub-Fruits-1;286;100;a6088cb6-91f0-4ea3-951e-029462d2a842
227f5964-63b2-4923-9a65-73ac9e7e8b39;Fish Dair;Dairy;Sub-Dairy-1;379;380;375fbe60-e824-4942-a7d5-41786ac6faba
61d584f1-bd68-4eee-b226-9a8c0637e057;Suffer Mea;Meat;Sub-Meat-4;42;438;66b7537f-b97b-4d26-a63d-40b77d6d8673
7dd6f379-87f8-4762-816d-57f130588ba7;War Dair;Dairy;Sub-Dairy-4;189;253;260e110f-437a-41b8-9a41-5ad10791e1a3
5b0e744c-d356-4b3c-8938-ab78665e8e0e;Side Mea;Meat;Sub-Meat-2;611;135;5debcffd-edf4-433a-ba5e-190985e7fdb9
404cb633-025f-43d6-a87b-6616fe1d71e1;Black Vegetable;Vegetables;Sub-Vegetables-3;962;319;37182881-d7a3-4248-853f-2e317d6e0941
65f6c464-8fff-43af-866c-f1d7ae8503e7;Idea Baker;Bakery;Sub-Bakery-2;989;440;2101ce9b-6da6-4600-9521-d3aaea6fb9f9
a4048a9a-9136-437f-a2d4-d85c88388639;Close Dair;Dairy;Sub-Dairy-1;829;442;6d44754c-f321-402f-ae15-95207fd814ec
e2057a75-eeed-4efc-909f-e1855be1a8fb;Fine Snack;Snacks;Sub-Snacks-2;470;167;77828cff-dcec-468b-9f29-21bd1caa160f
08a52da1-35f5-405d-bee7-24451b97f3af;Whose Baker;Bakery;Sub-Bakery-2;885;285;c8caea52-1248-40df-9aea-efb1dab38e71
885baf54-a6e2-420c-b70c-dd86db95565f;Life Baker;Bakery;Sub-Bakery-4;91;208;34f70342-b324-4b3c-8221-eb54020c6b9a
42087bf5-9548-4896-b17a-f587d3754123;Could Baker;Bakery;Sub-Bakery-3;198;44;ea49bd6f-fa35-4a6f-9f83-59a840d00918
7319949a-95d6-4a41-aff1-cbb1599644ea;Do Dair;Dairy;Sub-Dairy-1;199;248;7b2a809b-4820-40ee-91f3-4b96ce927ceb
53a9f101-f661-4ac5-beeb-ebf03b07b81d;Oil Vegetable;Vegetables;Sub-Vegetables-2;992;336;8b5fbde9-3c52-461d-83c4-bcfc6561784d
b2084620-94cb-48f5-920f-4038d927cbee;Similar Mea;Meat;Sub-Meat-3;169;444;56710fcc-e56d-458b-940d-3cb3ee3befa1
b3d48bcc-2bbb-4c81-a96f-56c93889edaa;Pull Fruit;Fruits;Sub-Fruits-2;548;386;21fcdaf8-67b9-439e-a160-946c64ea4d56
1d700629-0036-4e88-bf95-3d5bcbd3457a;Message Snack;Snacks;Sub-Snacks-1;613;69;fba9835c-7035-4ccf-89f2-8ba0abf31601
cb744139-37d3-4e1b-a04e-2973c4868ccd;Various Mea;Meat;Sub-Meat-3;105;450;bcc907c8-f8ca-4b0d-ac07-180dbb64587c
c78f85e7-2858-491d-affe-321a5c7eda7e;Way Baker;Bakery;Sub-Bakery-3;685;352;1f69b51d-a4d7-4630-86b9-ddb7c7bf2a23
c3bce55b-643e-4259-9011-f4d520cf29da;Go Baker;Bakery;Sub-Bakery-1;935;240;78a194c7-48b9-47e9-b30d-ec9485b11aa0
258c35a5-97cd-4813-895c-d0cf37509c2b;Skin Baker;Bakery;Sub-Bakery-2;811;365;87732239-3d53-4c4f-84b4-fcd85712d014
9b29140e-246a-47aa-af80-f6b80b3fca47;Society Fruit;Fruits;Sub-Fruits-4;400;99;12447df6-e55d-48dd-9563-ec7644a9c442
227a27e8-1737-45e6-a532-dc56eff6ef0f;Truth Baker;Bakery;Sub-Bakery-3;466;30;95b801ee-46cf-4c10-93c5-f4b91b514922
a0f2498d-9e62-4ac0-806a-bdcc11c342ab;Week Snack;Snacks;Sub-Snacks-2;149;201;43e1bc65-4518-4cdc-a442-1028c1767370
0ae6c948-b083-477e-aaf3-08c17db23116;Believe Baker;Bakery;Sub-Bakery-2;334;190;8c8af901-2820-4b28-b94f-55c493937df3
f936c999-bcfd-48fa-a24d-5a684e0e1a22;Better Fruit;Fruits;Sub-Fruits-1;841;456;1952c88a-8c46-41b3-b70e-f9e357092bd9
6a0182af-8efc-46e7-a54b-bbca1aabedc8;System Snack;Snacks;Sub-Snacks-1;633;95;cd2c6885-d1ef-4db6-84b9-2b72eecdcc2c
f00bcbec-2092-4844-879c-7e8ea52f56f6;Skin Baker;Bakery;Sub-Bakery-4;667;390;b49594f4-4185-407e-8250-a2002c64f8d0
112f6c70-68af-4ca7-8b08-7176d24b36c7;Either Snack;Snacks;Sub-Snacks-3;784;259;ee05bb4b-93cd-4de9-8b25-e1f46eb6a2f6
a52d2ad2-d02c-4411-bcd2-d174a7195f47;Election Dair;Dairy;Sub-Dairy-1;264;475;f400a479-5076-460c-9d60-48a55c9e87dc
d65452ca-8082-4aee-bb69-ac3f9a1dc548;Keep Mea;Meat;Sub-Meat-2;458;420;d363da6a-5da2-476f-80f4-be4aa51f4bd0
12a1012e-fcf7-4613-a726-c63e18303b48;Study Snack;Snacks;Sub-Snacks-1;2;293;dc8939a8-5d34-45e0-8990-8accebefe569
e647997b-e370-4628-940f-c61653c00b88;Design Vegetable;Vegetables;Sub-Vegetables-2;246;430;59fb4419-6e9b-4194-8f69-5990443533a4
83efd3f3-2bcc-4029-a4dd-e8fd973098e6;Can Mea;Meat;Sub-Meat-1;948;67;d866ac18-af91-487b-a845-692f38c15527
74fce1cb-0f63-4934-a2e0-086de9919b6f;Part Snack;Snacks;Sub-Snacks-1;155;65;a60bfed7-1bbb-4153-8a12-c5881f618c50
66cdd338-708b-483e-bc47-1f7e6bda7058;Service Fruit;Fruits;Sub-Fruits-1;342;286;8f6440c8-d1a2-4f76-90b0-3f8effedada6
5ce45c56-c737-49fa-9208-907f845076be;Size Vegetable;Vegetables;Sub-Vegetables-4;889;26;c7263a81-ab47-47e8-8d1d-37bc4ecbf13f
705ceb3e-4078-4a06-ac8a-8ef6f028c060;Agent Vegetable;Vegetables;Sub-Vegetables-4;938;21;43e344a6-4f27-4eee-a75c-83147c9ef8f9
4aed6c75-60a6-4200-8b6d-a2eb325d4086;History Dair;Dairy;Sub-Dairy-4;173;413;7e374378-d16f-47d3-914c-9e6132913fdc
f3948428-931b-4921-b0a1-8bf1288c4360;Community Vegetable;Vegetables;Sub-Vegetables-3;607;480;18b823c1-cfba-4443-b63e-85da2ebd9142
a0d5c1fd-a233-49bd-8172-881ad9d3cfce;Plant Fruit;Fruits;Sub-Fruits-2;880;187;33a947fe-97ef-490a-bc71-3ff0d99aa814
50bac77f-51ab-478d-bd69-f18ea73a805f;Development Baker;Bakery;Sub-Bakery-2;121;99;d7b817ab-43a5-450b-9947-9dbbfddd7f8a
5e10e2db-4dad-4c6b-9967-d8497939a268;Better Fruit;Fruits;Sub-Fruits-4;67;310;ef953947-b50b-46b9-843c-c0fb1039d27b
b5049328-0663-442c-ad61-0dc2a762e897;Tree Snack;Snacks;Sub-Snacks-3;549;459;098c75f6-4dee-4030-bc3c-194abf7992d0
e0fbcaff-836e-4bfe-8215-c42d9c5c65d7;Buy Fruit;Fruits;Sub-Fruits-4;277;202;d8d28c7a-70d0-4369-9f30-7f8433e843eb
