OrderID;CustomerID;OrderDate;OrderAmount;DeliveryFee;DiscountApplied
3587ebc2-2e19-45a2-8a62-01e72742d3f8;02a735c3-cd4e-43d9-94e2-29c21f3075db;2025-01-01;7168;662;4
dcafece9-87b7-4af3-bfdb-1642d8c553f9;7c727ad9-4df2-4e28-93f0-aac2adbe767c;2025-01-01;7279;41;54
dcb6aff6-1a83-46b2-a07d-e283380a69cb;a750a23b-85b6-43c4-9566-09e84e918886;2025-01-01;6408;296;10
de7e88b0-f025-4d9f-bc8f-3c7c8d51627f;0996d258-458f-4a61-b8e4-3e17f28ac407;2025-01-01;1468;706;85
ac0e8df2-56de-46c1-a94d-7ce1f78ce611;afd518f8-366a-45cb-b296-97a2eae9cfaf;2025-01-01;5668;517;91
1d12b0e6-e586-4f8c-8c5e-0bf980912250;3fa3f438-cab8-4f09-b498-ed475a51db3f;2025-01-01;4958;932;24
e665e5fd-8aa8-4350-82c4-4180d4e61558;c0681431-2e66-4eb3-885b-213a256e18c8;2025-01-01;4551;829;85
6ef89982-6e40-41b3-871d-077e9d625563;c5833dde-acf3-4abd-ac8c-c058f3019116;2025-01-01;5546;993;97
d040936e-1af4-40f9-bbaf-91ea7f0878d7;f992d12b-a879-404f-98bf-3ee8aa41752c;2025-01-01;1500;920;93
927908cd-fe95-4c32-be08-551c2ab949de;832428f3-6640-40a1-875b-e8a75b2737d8;2025-01-01;7150;969;90
bcc54282-3ec2-4a8a-a186-7cf398e9b689;e18b842c-c06b-4cec-b839-91d2d60031a4;2025-01-01;3697;565;36
e10085ed-9dc9-4794-a6fe-c41e675f2f77;4fec3222-cbc3-46db-ae02-6f808343b379;2025-01-01;1303;954;89
44f7c733-b3c9-47ff-89b0-477429a44b27;00de2e69-4235-4827-8274-2a12da1b8809;2025-01-01;2165;378;86
bd034fd3-6a79-479d-8270-905d65b842dc;1592398e-3459-4d40-84f2-6ccdad396cc1;2025-01-01;5032;802;91
5bd1eeff-6627-4672-8eac-df3d8ca3bac4;a6a4c7a1-630c-493b-9aef-e1cdc058eb54;2025-01-01;2035;767;60
6a8ebb1d-2f40-4e65-a706-34dea85b22b7;fe53f2c4-bf7c-490c-958b-cfa281b92526;2025-01-01;2743;396;73
28aa3b59-7e95-409a-84f7-e4ed2c094aed;72cc668f-c349-4e0e-9795-d8cd5c9ddd5d;2025-01-01;8958;772;1
07c0caeb-c9bf-468c-be09-b08a5c796e18;0996d258-458f-4a61-b8e4-3e17f28ac407;2025-01-01;9667;116;60
35558255-f150-488c-a097-2810553ae730;a0ed7453-3669-45cd-a21a-e811075d18cc;2025-01-01;3696;289;84
c785cbd3-3655-4fab-9677-9daca1dec970;281fd6c0-72bd-4fe5-972e-dd7dbc74ffc5;2025-01-01;9387;785;19
e84544ab-4871-43a7-9409-479b9c8ade6e;4331c5fa-0c04-4383-82b1-e30894c79faa;2025-01-01;8583;863;83
19705fdb-179f-4773-8bcf-8a07185562ac;ade1f573-aa6f-448f-be46-f2d5344891af;2025-01-01;8423;669;60
22d57921-9fc0-4c47-bb88-d494c97c15e4;6c8d84e0-e8b6-46bb-9287-5b6558bcc62b;2025-01-01;4993;212;1
e7ec4cbd-4b96-45ca-a62f-b2df4cd14f14;25155412-0b65-45f9-82ff-e8ceb45172a0;2025-01-01;1831;654;73
c0c227d4-3f51-4b97-8193-579d3fd74e01;586d1ab2-f313-440f-ba47-140308c90049;2025-01-01;8333;552;97
c00fc514-2010-4e99-b925-901ac40a1f64;ca142b0c-1c7b-4dca-8aa3-8b1fc3db5cc1;2025-01-01;263;141;82
cd8379af-233c-4e85-b22b-a75898893e9b;3ee53054-a2bf-47a2-ab00-4bdec3a809e8;2025-01-01;1326;456;40
c29967e9-8595-4ec0-a6d4-8387523d4944;412485af-3a3f-444b-9afd-70939627e7ae;2025-01-01;5891;176;11
b7f59ec5-9d1f-4ed2-afb7-6512d15860b3;c8d78ac8-9f50-4876-adc6-97bf5c1befcd;2025-01-01;448;684;86
ed69e124-cb57-46a9-87a1-8a0833942b3e;2fef14d8-8b75-49f2-ba30-7192df0d8f0c;2025-01-01;9580;939;16
6947a783-a7a9-44f5-b7a6-3540aff252c0;b62b48aa-35cf-402b-8bf0-cf27cfe20a25;2025-01-01;6563;699;69
f0e1db87-8290-40ab-9ada-bf9f0349add6;015cd931-586a-4e8a-a470-4cc058fc04fc;2025-01-01;9642;826;54
f33d39b4-3a2a-44cf-a0f9-8e783f2d87f9;1745e70c-0ac5-4ca0-8849-9a8224f22b98;2025-01-01;5743;898;43
ae882216-035e-47dd-a559-479b07fb0889;003fd03a-479c-454f-966c-6e44b3168656;2025-01-01;1723;931;61
939c8701-10cd-430c-bead-6c0571759ba8;d9169a3d-d07f-4edd-b1d4-bb32baa23405;2025-01-01;6804;946;3
70ad795e-4113-4cb3-ac6a-068bad454324;18dd1126-34b3-4ec7-a87b-1bfb7fb191ef;2025-01-01;2452;78;33
88e1a169-25dd-4462-a21d-3ecf764c5661;3dd0a404-b5e1-4cd4-bf73-8ed08430cfb7;2025-01-01;9823;840;63
e579ff5e-78d0-4fec-8638-fc127bf8f572;d47d1a51-a5e8-4cde-beb0-aa1408a3e25e;2025-01-01;1531;733;9
0d6b6c43-c851-4e8d-bd22-834cb1377fa3;e0e8d597-c20b-4350-9e23-e545a3c5d317;2025-01-01;187;350;24
73768fe9-0b83-4d1f-ad67-d30fba3040c1;1c209f10-6357-4ca1-9e2a-67a0ea78ed4f;2025-01-01;4476;116;34
3a094fc0-792d-4fb8-a292-2a9ecd2f4cad;c35d3f44-ea55-4a06-b52c-fe32e16a21d5;2025-01-01;7277;74;61
dcdfa0f8-21bf-4b83-b9ef-7ebf7bda169f;f3181698-6a32-4159-8315-139765d676cf;2025-01-01;5862;567;46
332c2a9d-a4c3-49d6-9bef-3cff325a7451;f1b9c77d-6e75-4800-9581-7a801de65757;2025-01-01;252;513;76
d47f2ff8-7626-47a5-b7de-450e86c93f5f;37ffe8de-dca7-4b77-996f-341cbb8d340a;2025-01-01;8357;56;63
f3091668-47c1-4f0e-98dc-ebcbea2f10f2;f963496b-4b90-4402-a88e-364bdbb28cef;2025-01-01;8938;240;48
8d88755e-814f-428c-aeb4-eda0f4a222d2;c20121ee-13c1-4273-92c4-1191f0fd29f8;2025-01-01;4253;623;75
2748279c-44e8-42d6-baee-1757f9ab92cb;43a30b56-833d-47b3-99ec-19139f8c6406;2025-01-01;6694;368;11
49542311-90a9-4789-8f5c-ec7a3085c93d;93a48a13-d889-430e-9475-4766a64432d1;2025-01-01;2451;702;34
be1e89cf-7557-48b2-8bd0-8b1a7a696e42;5d143e69-c5df-49d7-b3ba-01abc8fcbc5b;2025-01-01;9793;453;35
8a8cd88b-4938-41a3-a319-d1c235c102de;dba9df0e-a063-4ac0-8a66-e1ba447ec801;2025-01-01;3874;219;10
60476a3e-6a15-4046-9f1a-448d5bd793d0;79215c75-5239-47cc-ac96-8cfc8f0c02b1;2025-01-01;5013;16;79
e41f7e62-0573-436f-a426-56f0d1e6446c;ecbf6632-e552-4cec-a9a9-f800ac311eac;2025-01-01;7524;2;13
6c996e0c-63cf-46a1-bda5-7e55923bd22e;c83b141d-abc5-48c0-9c5e-6dc0abd90fd3;2025-01-01;8362;200;46
0648c372-318b-4518-859b-e4b4b03a405a;6552acb2-1260-4727-9913-539e108a6b54;2025-01-01;9294;810;93
7155da9d-cc80-488c-85af-56ef025654d3;ff2ad219-d953-48f2-80a6-b4a5405cb509;2025-01-01;38;602;36
22465b3d-dc2a-48cf-9365-caa7ed49db2a;e04d7da5-ffd5-45bb-a91f-59aa7dd44b41;2025-01-01;289;876;24
5ccba99d-e647-4cd2-b071-d80d9f158dac;b6e129af-fb1d-4839-b1a4-568a5ec2ffe5;2025-01-01;1504;521;45
e876290e-4584-4eb8-9ae4-a129ae48107b;76c338d5-e2d5-4436-8b70-7101632428cf;2025-01-01;9181;434;36
ac08fb28-8944-4878-84b2-327f5d6f1797;3564f8a0-5021-4c80-808e-26dd1021c174;2025-01-01;1225;676;57
ca07526a-0088-4c15-b476-125e401083fc;d736cf4e-bf76-4cc3-996c-8db1de150ed5;2025-01-01;5825;572;54
3997de1a-c9fd-4c32-b51e-70fa8ef1e4cf;e6d6344e-debd-4788-a203-aece2a89ce3e;2025-01-01;1700;700;35
62cdfebe-8561-4e12-8140-6f9718f2dd76;021fb4cf-d67d-4a05-8192-3ea31de9504b;2025-01-01;9948;948;42
1b3ef335-6019-4f47-8936-4ff84ece5a8c;92fb63de-f6a6-45ec-a859-cdda2fb3e616;2025-01-01;8491;797;87
978269ad-ac20-4a9e-923e-cde2af1346db;11b543d1-28ba-434b-b33c-b2d0a7bcd6cd;2025-01-01;6113;358;53
11bb305b-3b90-42e8-b14d-aba8f29214e4;01c3acaa-ecbb-46a7-a973-e4077883dd2c;2025-01-01;3726;742;20
d574461d-0ad2-49a2-aa6c-c246a85c6241;47c24d6c-3948-492c-b733-03fbe2dde8ec;2025-01-01;2915;892;91
2fcebbf6-fed3-46bb-84b9-a4a22175ef7b;cb4bcf8b-f6e6-41e5-a480-9714d392c485;2025-01-01;7599;993;44
e9a416b5-d919-4c90-baaf-0d2ac4341f26;a731301c-56cb-4409-a4da-9aed7f6ecfb6;2025-01-01;5357;192;71
08a76854-42ae-4765-95bc-0496d1cd78fe;c33570eb-e055-4a03-8a29-49654504a19a;2025-01-01;5986;844;64
057bf411-afca-489e-a414-2b10e8161c8a;3dd0a404-b5e1-4cd4-bf73-8ed08430cfb7;2025-01-01;2457;225;83
2d0cb733-f2b0-4f49-95a6-68a1c3f0d4cb;3b639d41-a36b-41d8-97d8-68988234e90c;2025-01-01;9661;416;83
75b42d9a-9624-44b7-ba03-18474747a7f0;61746eec-2812-4b19-89ad-26b9b576776b;2025-01-01;6205;495;63
968fe109-a7ba-49e7-9e70-b006c5e21cb2;d1630440-b72c-487e-b308-d3b36cfa2bf5;2025-01-01;8614;907;9
c8e6ea52-f453-4664-ab1f-41dac5748445;1352790b-9991-4d2d-b670-cd584b41bd31;2025-01-01;1429;722;48
71c57776-3ed2-486a-83c7-67b91f22aaa3;d1e0228e-e3e8-4f33-9c3f-6a1c49cb966b;2025-01-01;308;931;36
0f721bef-69d7-4040-9414-4cc703195119;f963496b-4b90-4402-a88e-364bdbb28cef;2025-01-01;4199;232;44
7f4b682a-0285-4152-9658-ccfaf9239339;2cf78079-24aa-4824-815c-3ff4df211a28;2025-01-01;2734;416;55
64f0b389-8f56-4b6b-90a3-cc5004751370;f1b9c77d-6e75-4800-9581-7a801de65757;2025-01-01;9289;227;59
58d86088-c6fe-450f-8a86-dcb44f0e7c6b;1c924d30-3136-4ce3-b621-a13415f3a7c7;2025-01-01;5112;713;98
968e7bf3-6d5f-49c3-9d40-0e88842a3b0b;f6d58102-7aa6-4c89-b9ea-ce5010429043;2025-01-01;4463;778;37
f1c31720-5bf9-4384-bc87-7b178f54e017;43b68325-b0fb-4837-8e97-e249f69cf0eb;2025-01-01;2248;322;20
1fffa034-586f-49d6-8b2f-cd3b6f7b832e;5e548f89-e441-4047-a424-d5fd15c82bb3;2025-01-01;8044;638;47
febc7288-3212-49aa-9b02-526e0dd677c7;2184bbcb-05f7-4255-9f6d-6aa082867726;2025-01-01;1532;173;34
408df71c-1690-4199-8b79-7171290e78c7;6abb74db-00ad-4e64-af26-b7c25e50918a;2025-01-01;703;175;24
6fdaf982-a9c1-4614-9977-f774aaf794fe;8af7fc01-e887-41cb-bbec-cbddfafa0c64;2025-01-01;7440;504;82
ab4cc619-e8a2-4a2b-9e17-559361c8a6eb;6de44ff4-1573-4c85-8366-cfcc5de9fe1f;2025-01-01;9179;379;61
1fe4512d-dd32-434b-bd91-618a465c4c0c;11123104-0689-4fc4-880d-792fcba677d6;2025-01-01;742;973;54
b971f3a5-4cd9-48d7-98f5-f59d4421d122;ce16474a-994b-439d-aedf-1d4c0fcbcadd;2025-01-01;6808;174;40
87ce5e62-d85e-4fae-8f1d-a1d0fa8fc119;c260d3d5-ee8b-4f44-8359-2eeb6ae90261;2025-01-01;9475;294;4
27333991-926a-4a48-af7b-4fd69f3a913f;b62b48aa-35cf-402b-8bf0-cf27cfe20a25;2025-01-01;8578;945;69
87cd00b0-a766-47e3-a187-fe7e79c4856d;45577a26-f1f1-4f46-8b29-3957746c3fb7;2025-01-01;6008;403;23
7dfea6b9-4993-45c2-bff4-4d30e7c26d3f;68ec07ff-c21f-4b44-b55f-69f5f05caaf7;2025-01-01;8439;933;96
bf8e9c79-d5d7-4b40-8455-6033699cc2f9;557ecdf5-c210-4eac-8a34-1c18bac39d02;2025-01-01;7135;547;19
f7b32af8-7709-4107-88b2-ff6b211fbfa7;b80578c8-4017-4fd3-8d56-0afc413274e0;2025-01-01;3908;757;19
152a9020-2285-4da0-9b63-7993c9471afa;3f7a6daf-2b64-425a-912d-b136febc7244;2025-01-01;23;421;1
d29deb91-94b5-434d-b777-56a02773953b;5c01b760-cf2f-4d3c-ab00-6aa23aea2d17;2025-01-01;4896;16;71
a81edb1c-35d6-4715-86cb-f99105057aaf;8f935be5-13c0-4d1f-bcd6-6c98b882ec74;2025-01-01;1429;176;6
f87c8c90-850e-4593-8861-29e5d0b72f97;2e7c507b-eb5a-4bf1-963e-478758c2409f;2025-01-01;3384;9;14
01012b9d-7fbc-405d-817d-a5ab6b284972;a82ccd72-bc46-4bb4-ba62-401e37b606bd;2025-01-01;577;197;14
64fbaaf4-4ecb-46ae-a341-8d13bb1a17d3;c03272f8-2cfe-42b8-9adf-14749f833f38;2025-01-01;4733;909;52
07213f3f-70e0-4bce-aa5d-69b406827363;4d5c6142-fe51-4b83-9ffe-6ca3b11a723e;2025-01-01;7861;114;79
9ea7a20f-6f0b-40ae-b1f3-6fe34966a534;6af7e714-1d50-413f-a1fe-c7e7998bb209;2025-01-01;7345;580;30
5e073667-3d92-4bc8-bcd7-2b0618132758;cfe4a590-20ec-467e-9226-ceb9fc343c39;2025-01-01;8181;529;35
ac3b5e15-3647-4f62-91f8-7aea5c3600fc;652177e5-22a4-44ef-84e0-296aa5ad1463;2025-01-01;2552;314;27
0484a2a2-8a2a-4573-9d42-9cc0409b9c74;146bc27d-00dd-4454-918d-9a762fb4bb01;2025-01-01;4463;328;60
ebbb11ad-7d24-42e5-bbb6-02d7415d3ceb;6c23353d-69e3-4e15-90c5-990e19a7e24e;2025-01-01;3458;142;19
f637bc38-efbd-4577-abfe-750407b00df0;ce298cde-fbea-4556-a9ad-f0613a0498c9;2025-01-01;9800;559;91
6f00050a-e583-4fc8-b6e0-d6d61fd213f5;22b7be10-8fd9-4c3f-9dc2-60b7cf97e02d;2025-01-01;6110;221;6
0e04ab4a-791a-4277-9235-771b59576d03;54d5839e-6941-4380-b279-3a6d74006253;2025-01-01;2597;29;77
d402bbae-9faf-4f0c-ac6e-eb71f7c7cd89;ae204e79-e6f4-4c04-9a52-e5664c89699f;2025-01-01;8352;729;92
4f033b20-7459-4a48-947e-09f45add3d37;681d7b7e-a9b4-4349-ab3c-9d8318032007;2025-01-01;6340;481;45
4cd58792-4ced-4426-8d62-1456e37c4e64;e7b3c8ee-19f6-4f0b-82b2-e88e8034a988;2025-01-01;9902;482;72
3f4d5ad0-447a-4ba3-a539-91ed870507f6;20e7d7f8-7968-4885-881f-edc34502bad1;2025-01-01;9994;544;29
b58fca25-5cc4-4772-b96b-9e2da168c2bc;b5cc4593-58c5-4acd-a355-253f2fe06d1a;2025-01-01;593;267;69
0b33497a-5da1-4980-8fd4-73eef82c26c2;95d9e69c-258e-42f5-ad30-7e51bd0809a9;2025-01-01;7366;685;53
40b4e5fc-8689-454c-9462-e416bddd6918;17a3088f-4c1a-4ffe-a5a6-2b7e115e5be0;2025-01-01;6930;232;90
79cf656f-6ec0-4312-83d5-6a858159a09f;1c829cd4-496f-4987-8a54-917438aaf301;2025-01-01;6835;97;56
4502b58b-48e3-4399-8d66-127e839f3660;a871ed35-cf34-4053-95cb-59a2f65b772e;2025-01-01;9929;660;36
801c1b7d-6d70-4ab1-b552-abc7444d703d;d88bd9e9-ba7d-4ed8-a0f9-f44ca7b4f797;2025-01-01;848;369;48
1856a56e-72b7-4399-800a-0a8917199884;4845e41c-5f3d-4b2b-8d27-644f7dcd8519;2025-01-01;4257;428;8
0cf4ae11-3f78-49aa-9dc1-7fea1109228c;12449902-3baf-4c70-b547-7206703ee1ac;2025-01-01;1641;606;41
6f87efde-fae5-4286-87fa-43cb74c05980;95d9e69c-258e-42f5-ad30-7e51bd0809a9;2025-01-01;2697;640;90
2834294b-230f-473a-a6f2-662e8d972755;95d9e69c-258e-42f5-ad30-7e51bd0809a9;2025-01-01;9116;639;61
e2fb7258-3853-439f-92c6-74578b20fed0;54f0e562-8e06-4c94-80fe-a910cf8f85e6;2025-01-01;1440;762;90
b77a9e75-8003-45e5-ae14-3e4834349732;aeffcc7d-e5be-4c38-80dc-01eb98f6fd96;2025-01-01;7870;785;19
05a3d233-0dd2-4df3-8968-d7703c62192e;6395e7a6-2f6a-44cf-80cc-ffdc4f8ac216;2025-01-01;7075;907;18
8d44d992-d064-4660-a298-7c565efcb587;32656fa6-ca68-4cec-9e19-5639ed0db3fe;2025-01-01;4972;253;32
e3e33133-50b4-459b-9b0c-25847c65b403;e6b3b1c5-3c85-46dc-a77e-b031f78dfea8;2025-01-01;5081;106;60
cbe7e286-10b5-453a-82df-7d78760b6b13;b80578c8-4017-4fd3-8d56-0afc413274e0;2025-01-01;5456;897;9
223b3734-7a6b-4a19-9f44-2aa3b4c209bd;cd53b6d6-8b0c-4f5a-b914-62b9f87123d4;2025-01-01;9776;611;50
64f88b89-3218-41da-8f39-aebbbc2755d2;ec47b4bb-4fc7-472d-89e8-47804fa8e612;2025-01-01;9762;15;39
755d944c-260f-42e3-8a7e-4354c886d011;5d66bb31-1b26-4a41-b20e-c320982d5f15;2025-01-01;1655;250;1
792ae045-f780-471a-9beb-a05b94fd9389;0910c623-1eff-45f2-be93-e4b618cc64ee;2025-01-01;4690;114;36
6ed63f67-3ad5-40fb-ae6e-03d9aa7d1607;c20121ee-13c1-4273-92c4-1191f0fd29f8;2025-01-01;7073;65;58
9b1e1331-5c6d-4d17-9fb0-10fdf634185e;b585ac00-25fc-4399-979e-3f3b8e60ff09;2025-01-01;5781;419;47
5946e9e2-41d5-4792-9232-a87ca47738f2;935ee0e2-d86a-4054-a3b5-02aa2770415a;2025-01-01;9730;180;38
6f96a364-d466-421c-81b0-067233613ff0;092f4bd7-f19d-4f97-a1cd-c1b1f1b2afb1;2025-01-01;9820;801;15
5dd7f153-cfd9-4f95-82a9-39efbc260a8e;bf9685d6-dca1-4d51-a9d7-45353fc6adfe;2025-01-01;7755;745;96
bf5a6c35-d1e1-4d9f-b99c-f63c45893065;64c77275-40e3-4fdf-b4f9-ab87c64ec11e;2025-01-01;7848;972;23
90a4c5c4-af71-4390-ba79-0a326a5a831f;d71b96f8-a36f-4d3a-8bef-77350e5cafca;2025-01-01;9364;338;1
05edfde1-81a3-49c2-9ee2-2e6e381fc954;003fd03a-479c-454f-966c-6e44b3168656;2025-01-01;1280;628;82
f9f9532e-415a-4a72-9c03-25829ca38160;d3474b2c-a01d-4a23-9ca9-5fee7879188a;2025-01-01;5381;611;85
149e5a56-5b4e-41f1-804d-ac79a5afb2b2;3564f8a0-5021-4c80-808e-26dd1021c174;2025-01-01;3949;340;30
2ae3fe67-b605-4d7a-afb8-408d7a540d98;a7bdf035-3d23-4837-80fe-20f5f80f4371;2025-01-01;7389;600;19
f8b75936-3f0b-477a-863d-fe1bd04f84f9;4fec3222-cbc3-46db-ae02-6f808343b379;2025-01-01;6782;621;67
2c30ba49-5131-4e30-b024-48852ca44028;1a822132-adc2-4e40-8932-2ff7ee571089;2025-01-01;571;277;40
817df16d-5ff2-46e9-a603-04776d32d9fb;c9a095ba-7910-4ca3-ad92-0deb05746b84;2025-01-01;8308;360;43
9b3191ef-3292-479a-baf1-b63d94e4364e;5f99d8f3-27ad-4a47-869a-1cf2c607804f;2025-01-01;4145;359;54
382c25da-6beb-4ec5-8074-78cff5a70b6a;f42ef134-9ad9-4292-92cd-aff7160a422a;2025-01-01;5025;729;54
3d4488c0-e619-4e41-bbfa-7190e52a99f8;33f7e2bb-4d68-4b31-814f-b0ae36470586;2025-01-01;2568;429;22
034b6d90-a03f-47b6-84ab-6c6a83df822c;d249c665-0a40-4035-a980-9e6c94274587;2025-01-01;6260;382;43
5a8b8cb4-25a7-450b-8052-08ee576d6050;1803360f-9744-4fb7-ae36-f68dae3ac544;2025-01-01;1739;501;87
9ebfc1f1-ddff-4b31-8c5d-9740ec49cc16;33329b71-36b2-4bcc-bbe2-553c8ee84832;2025-01-01;1288;742;73
da57710c-e33a-4d58-a0dc-a2f7a460b7b3;38b1b216-5f76-473c-9686-80400d72f5fd;2025-01-01;8618;576;11
e5810f99-32ae-48f5-b658-24db212851bc;5d143e69-c5df-49d7-b3ba-01abc8fcbc5b;2025-01-01;4843;820;98
a4a9534f-5309-481f-8f03-259f3c1898a8;f3225be3-5b85-49f6-9783-c67f82126202;2025-01-01;3848;176;43
aa20544b-a5bf-4136-bd73-5295af8384c3;1adc0144-bbed-4ef4-999d-9168ab3b0a26;2025-01-01;8371;224;23
df2cf8f0-f7a9-4768-ad67-963e42deec5d;a488eca7-6c54-465c-9d1c-9f9aaa02cc40;2025-01-01;7402;380;71
1c9547c8-396d-44ff-bcd8-1598d7776d5f;74708ee0-7548-414b-8860-d313397486a5;2025-01-01;1391;271;59
b998b229-12c3-485d-b2a6-866bd548a14d;ba57e605-db3c-45ab-9f9b-d65e6f11ea66;2025-01-01;8017;378;51
d7f6fa64-a68e-4c48-b4ba-24aecf6edfdc;a9c505be-f337-42a2-b238-5d68460e8337;2025-01-01;8883;973;53
f0ec3948-f674-48b1-9d07-e2740578aaa3;b7aedb50-01bb-41c6-8282-58684b0e0b51;2025-01-01;7282;858;90
b1bc5e0f-7a7e-412f-918f-be364bdd5bd8;935ee0e2-d86a-4054-a3b5-02aa2770415a;2025-01-01;1340;13;95
4987e941-02c7-4fe4-8a05-216cc4b717f0;241591b5-5d62-496f-a469-1879aac6e98b;2025-01-01;1543;327;26
84fdc397-09b1-4a91-a9a3-597b80bb7af2;b94c8a1f-fe7c-4877-8bc5-c7ce8eb771d7;2025-01-01;3395;742;8
39659181-97fc-4af1-82e0-03709465195b;557ecdf5-c210-4eac-8a34-1c18bac39d02;2025-01-01;4037;389;38
00039c97-996c-4887-93f3-e42121c6452a;a7bdf035-3d23-4837-80fe-20f5f80f4371;2025-01-01;822;348;78
47753b61-c1f3-49eb-b102-b9f42bcc0430;49f8ed8b-6ccc-4a39-be02-76132ba56d3d;2025-01-01;290;422;18
839642e0-f249-497c-a2de-a97f3ba26201;f1c9a543-696d-44ef-960f-b52249d21ad3;2025-01-01;2705;275;18
ca1c4ca8-6cc7-4774-b147-b9da433298c4;518ce431-0a92-4b5c-90ff-a28f8cc3e623;2025-01-01;9126;399;87
945218cb-bc47-4219-beec-cd2659c05878;bdce040e-3b5a-4dc3-9479-aaed52aa5252;2025-01-01;1866;286;14
b7b1df4e-dcf7-4abb-9360-63a81a6bb7f0;183c6cf2-39a0-4007-afc7-f811c30ec2db;2025-01-01;9575;531;8
fe9c7299-6ae1-4a40-8c35-0a50a48879e6;b27cccff-4b45-41ab-a81a-8f43732f0abb;2025-01-01;1519;350;69
e02ce8aa-b9bf-4c90-b627-40c18012de42;b3853a75-9ce9-409b-a376-c415766a0128;2025-01-01;7770;783;57
6aa89aaa-9afa-481e-bf9e-0aacf40604a5;b563a5f5-7b75-48ba-a21d-2780b2c6de7c;2025-01-01;1240;520;77
5072a7d5-136c-46b4-87e3-f4f70c26c341;3ee53054-a2bf-47a2-ab00-4bdec3a809e8;2025-01-01;1136;627;60
927a64ef-f1a7-4013-9055-5941215fc7c5;1a822132-adc2-4e40-8932-2ff7ee571089;2025-01-01;6125;761;54
d0496229-eab0-438a-b04c-400438841ddf;a0ec8e6e-777c-4b26-86a2-6fc8471bafaf;2025-01-01;412;300;22
fbabf537-08e3-40a1-b7ae-6822689f2053;374593fd-d769-4b71-b302-eceb0a2c209a;2025-01-01;3599;238;64
ad7f86a6-2dbd-4f82-a69d-f8a694b77104;8d5edca6-a871-4517-ab05-3516d5f08ba7;2025-01-01;5185;248;56
c5abde6d-970a-449b-9da4-a68cf698d876;7189b766-e6fa-4373-8703-8ac0de824398;2025-01-01;2502;950;76
db301acd-3f2d-4a8c-9fdf-735be117b011;a8ec983d-0ba6-4942-a674-9b0d09eef5b5;2025-01-01;8274;777;59
f12d16e7-22ee-4f53-848f-3eafebd4848d;7c727ad9-4df2-4e28-93f0-aac2adbe767c;2025-01-01;7990;763;28
f142e614-24a4-49ab-9c71-f258d1a8b59d;bdce040e-3b5a-4dc3-9479-aaed52aa5252;2025-01-01;4238;126;6
2d7fc3ed-7e0d-42b6-b233-58a0fee05d44;17a04c75-4371-4c47-bbb2-8156680b42d8;2025-01-01;1104;910;43
1f8d57bd-8018-4c6f-b50b-ac7c5bf320b6;04805723-e858-4e79-a23f-c9b482b429b0;2025-01-01;3105;574;96
44823999-24db-45d0-bbc1-a3e3bbe3756c;f786c4d1-c5cd-48f9-a877-e53a7abb595d;2025-01-01;6684;628;46
8ae7c992-bd68-4480-8c25-8a6154ffa6aa;1e2e539c-7bb9-4de8-bd35-50917f3c9a2a;2025-01-01;8376;151;68
d36c1078-59bb-4afb-8bf8-2b05224a7747;c8e77a06-25d9-41ac-b889-2c764930d5da;2025-01-01;8261;627;46
281860cc-7260-46e4-be20-4372b0d183c9;c5833dde-acf3-4abd-ac8c-c058f3019116;2025-01-01;6473;439;16
feef6b87-e342-47ff-b109-e35104b1614a;2bf9d5fb-839a-41f8-bd72-b6b39206a13c;2025-01-01;3443;326;5
e045a563-c26a-4dfe-9c5b-4eaf336ef810;a4112674-617e-4aa0-9faf-a13ca1f02812;2025-01-01;7127;468;85
60f40465-5a1a-4ecf-a543-72e52e802365;13a2da21-833b-48b2-aa05-9cfcb1e3592c;2025-01-01;6743;652;10
c741def4-f7ca-4a30-a7f7-7864966a5257;96869474-e1a1-4ea3-849e-c64fc6723f57;2025-01-01;8372;896;52
d1b29615-404b-4f66-b879-75685064263c;edeca2e4-2ff9-404f-9a4d-d143fbca3e54;2025-01-01;5883;812;35
189d9219-0aa6-4161-a13e-433cb30d87bd;f8231252-2816-418c-b529-3026cb46c3bb;2025-01-01;9296;418;59
bb9b01cd-6d54-4fd5-90d6-29063c547f52;3e019f68-e128-483c-a99a-cd876c7e9e9c;2025-01-01;8355;746;51
91ec31f1-5d15-4087-93e7-92fa7f609729;8e2eee20-eb49-4f85-b050-134083317659;2025-01-01;982;984;7
0db29c1f-b977-4025-8934-b0c752643599;32f74677-10a9-4b21-b1d4-089940e51015;2025-01-01;4927;7;22
4a48e303-6d58-4ef8-abc1-d7289b185ed8;96db6fed-314f-4fe8-80e1-38e081f52d5a;2025-01-01;2632;825;90
54cafb8c-ed25-4221-96a4-a6227e02600d;183cba41-aefa-4edb-822a-a66bcc819102;2025-01-01;5876;846;89
31890007-d92a-48fa-95ea-3156b2820f83;e6d6344e-debd-4788-a203-aece2a89ce3e;2025-01-01;2907;55;69
4f86357e-c1b2-4d03-9862-af89fc608710;8a395b7e-9c66-4785-99d9-e143f9f1ac8e;2025-01-01;3624;952;39
d09ee5aa-eaa5-4ccd-a953-530b0246af7d;51d2a450-c9f9-4ad8-a9b4-81ae29bb4457;2025-01-01;9555;733;52
65030fa7-a65b-486c-b941-178daa24ca1b;20d88bd7-80f7-48b8-9b14-22269082d529;2025-01-01;6137;481;41
